Time	Node	Type	Packets	
47	5	CacheHits	0
47	5	CacheMisses	0
47	6	CacheHits	0
47	6	CacheMisses	0
47	7	CacheHits	0
47	7	CacheMisses	0
47	8	CacheHits	0
47	8	CacheMisses	0
47	9	CacheHits	0
47	9	CacheMisses	0
47	10	CacheHits	0
47	10	CacheMisses	0
47	11	CacheHits	0
47	11	CacheMisses	0
48	0	CacheHits	0
48	0	CacheMisses	0
48	1	CacheHits	0
48	1	CacheMisses	0
48	2	CacheHits	0
48	2	CacheMisses	0
48	3	CacheHits	0
48	3	CacheMisses	0
48	4	CacheHits	0
48	4	CacheMisses	0
48	5	CacheHits	0
48	5	CacheMisses	0
48	6	CacheHits	0
48	6	CacheMisses	0
48	7	CacheHits	0
48	7	CacheMisses	0
48	8	CacheHits	0
48	8	CacheMisses	0
48	9	CacheHits	0
48	9	CacheMisses	0
48	10	CacheHits	0
48	10	CacheMisses	0
48	11	CacheHits	0
48	11	CacheMisses	0
49	0	CacheHits	0
49	0	CacheMisses	0
49	1	CacheHits	0
49	1	CacheMisses	0
49	2	CacheHits	0
49	2	CacheMisses	0
49	3	CacheHits	0
49	3	CacheMisses	0
49	4	CacheHits	0
49	4	CacheMisses	0
49	5	CacheHits	0
49	5	CacheMisses	0
49	6	CacheHits	0
49	6	CacheMisses	0
49	7	CacheHits	0
49	7	CacheMisses	0
49	8	CacheHits	0
49	8	CacheMisses	0
49	9	CacheHits	0
49	9	CacheMisses	0
49	10	CacheHits	0
49	10	CacheMisses	0
49	11	CacheHits	0
49	11	CacheMisses	0
50	0	CacheHits	0
50	0	CacheMisses	0
50	1	CacheHits	0
50	1	CacheMisses	0
50	2	CacheHits	0
50	2	CacheMisses	0
50	3	CacheHits	0
50	3	CacheMisses	0
50	4	CacheHits	0
50	4	CacheMisses	0
50	5	CacheHits	0
50	5	CacheMisses	0
50	6	CacheHits	0
50	6	CacheMisses	0
50	7	CacheHits	0
50	7	CacheMisses	0
50	8	CacheHits	0
50	8	CacheMisses	0
50	9	CacheHits	0
50	9	CacheMisses	0
50	10	CacheHits	0
50	10	CacheMisses	0
50	11	CacheHits	0
50	11	CacheMisses	0
51	0	CacheHits	0
51	0	CacheMisses	0
51	1	CacheHits	0
51	1	CacheMisses	0
51	2	CacheHits	0
51	2	CacheMisses	0
51	3	CacheHits	0
51	3	CacheMisses	0
51	4	CacheHits	0
51	4	CacheMisses	0
51	5	CacheHits	0
51	5	CacheMisses	0
51	6	CacheHits	0
51	6	CacheMisses	0
51	7	CacheHits	0
51	7	CacheMisses	0
51	8	CacheHits	0
51	8	CacheMisses	0
51	9	CacheHits	0
51	9	CacheMisses	0
51	10	CacheHits	0
51	10	CacheMisses	0
51	11	CacheHits	0
51	11	CacheMisses	0
52	0	CacheHits	0
52	0	CacheMisses	0
52	1	CacheHits	0
52	1	CacheMisses	0
52	2	CacheHits	0
52	2	CacheMisses	0
52	3	CacheHits	0
52	3	CacheMisses	0
52	4	CacheHits	0
52	4	CacheMisses	0
52	5	CacheHits	0
52	5	CacheMisses	0
52	6	CacheHits	0
52	6	CacheMisses	0
52	7	CacheHits	0
52	7	CacheMisses	0
52	8	CacheHits	0
52	8	CacheMisses	0
52	9	CacheHits	0
52	9	CacheMisses	0
52	10	CacheHits	0
52	10	CacheMisses	0
52	11	CacheHits	0
52	11	CacheMisses	0
53	0	CacheHits	0
53	0	CacheMisses	0
53	1	CacheHits	0
53	1	CacheMisses	0
53	2	CacheHits	0
53	2	CacheMisses	0
53	3	CacheHits	0
53	3	CacheMisses	0
53	4	CacheHits	0
53	4	CacheMisses	0
53	5	CacheHits	0
53	5	CacheMisses	0
53	6	CacheHits	0
53	6	CacheMisses	0
53	7	CacheHits	0
53	7	CacheMisses	0
53	8	CacheHits	0
53	8	CacheMisses	0
53	9	CacheHits	0
53	9	CacheMisses	0
53	10	CacheHits	0
53	10	CacheMisses	0
53	11	CacheHits	0
53	11	CacheMisses	0
54	0	CacheHits	0
54	0	CacheMisses	0
54	1	CacheHits	0
54	1	CacheMisses	0
54	2	CacheHits	0
54	2	CacheMisses	0
54	3	CacheHits	0
54	3	CacheMisses	0
54	4	CacheHits	0
54	4	CacheMisses	0
54	5	CacheHits	0
54	5	CacheMisses	0
54	6	CacheHits	0
54	6	CacheMisses	0
54	7	CacheHits	0
54	7	CacheMisses	0
54	8	CacheHits	0
54	8	CacheMisses	0
54	9	CacheHits	0
54	9	CacheMisses	0
54	10	CacheHits	0
54	10	CacheMisses	0
54	11	CacheHits	0
54	11	CacheMisses	0
55	0	CacheHits	0
55	0	CacheMisses	0
55	1	CacheHits	0
55	1	CacheMisses	0
55	2	CacheHits	0
55	2	CacheMisses	0
55	3	CacheHits	0
55	3	CacheMisses	0
55	4	CacheHits	0
55	4	CacheMisses	0
55	5	CacheHits	0
55	5	CacheMisses	0
55	6	CacheHits	0
55	6	CacheMisses	0
55	7	CacheHits	0
55	7	CacheMisses	0
55	8	CacheHits	0
55	8	CacheMisses	0
55	9	CacheHits	0
55	9	CacheMisses	0
55	10	CacheHits	0
55	10	CacheMisses	0
55	11	CacheHits	0
55	11	CacheMisses	0
56	0	CacheHits	0
56	0	CacheMisses	0
56	1	CacheHits	0
56	1	CacheMisses	0
56	2	CacheHits	0
56	2	CacheMisses	0
56	3	CacheHits	0
56	3	CacheMisses	0
56	4	CacheHits	0
56	4	CacheMisses	0
56	5	CacheHits	0
56	5	CacheMisses	0
56	6	CacheHits	0
56	6	CacheMisses	0
56	7	CacheHits	0
56	7	CacheMisses	0
56	8	CacheHits	0
56	8	CacheMisses	0
56	9	CacheHits	0
56	9	CacheMisses	0
56	10	CacheHits	0
56	10	CacheMisses	0
56	11	CacheHits	0
56	11	CacheMisses	0
57	0	CacheHits	0
57	0	CacheMisses	0
57	1	CacheHits	0
57	1	CacheMisses	0
57	2	CacheHits	0
57	2	CacheMisses	0
57	3	CacheHits	0
57	3	CacheMisses	0
57	4	CacheHits	0
57	4	CacheMisses	0
57	5	CacheHits	0
57	5	CacheMisses	0
57	6	CacheHits	0
57	6	CacheMisses	0
57	7	CacheHits	0
57	7	CacheMisses	0
57	8	CacheHits	0
57	8	CacheMisses	0
57	9	CacheHits	0
57	9	CacheMisses	0
57	10	CacheHits	0
57	10	CacheMisses	0
57	11	CacheHits	0
57	11	CacheMisses	0
58	0	CacheHits	0
58	0	CacheMisses	0
58	1	CacheHits	0
58	1	CacheMisses	0
58	2	CacheHits	0
58	2	CacheMisses	0
58	3	CacheHits	0
58	3	CacheMisses	0
58	4	CacheHits	0
58	4	CacheMisses	0
58	5	CacheHits	0
58	5	CacheMisses	0
58	6	CacheHits	0
58	6	CacheMisses	0
58	7	CacheHits	0
58	7	CacheMisses	0
58	8	CacheHits	0
58	8	CacheMisses	0
58	9	CacheHits	0
58	9	CacheMisses	0
58	10	CacheHits	0
58	10	CacheMisses	0
58	11	CacheHits	0
58	11	CacheMisses	0
59	0	CacheHits	0
59	0	CacheMisses	0
59	1	CacheHits	0
59	1	CacheMisses	0
59	2	CacheHits	0
59	2	CacheMisses	0
59	3	CacheHits	0
59	3	CacheMisses	0
59	4	CacheHits	0
59	4	CacheMisses	0
59	5	CacheHits	0
59	5	CacheMisses	0
59	6	CacheHits	0
59	6	CacheMisses	0
59	7	CacheHits	0
59	7	CacheMisses	0
59	8	CacheHits	0
59	8	CacheMisses	0
59	9	CacheHits	0
59	9	CacheMisses	0
59	10	CacheHits	0
59	10	CacheMisses	0
59	11	CacheHits	0
59	11	CacheMisses	0
60	0	CacheHits	0
60	0	CacheMisses	0
60	1	CacheHits	0
60	1	CacheMisses	0
60	2	CacheHits	0
60	2	CacheMisses	0
60	3	CacheHits	0
60	3	CacheMisses	0
60	4	CacheHits	0
60	4	CacheMisses	0
60	5	CacheHits	0
60	5	CacheMisses	0
60	6	CacheHits	0
60	6	CacheMisses	0
60	7	CacheHits	0
60	7	CacheMisses	0
60	8	CacheHits	0
60	8	CacheMisses	0
60	9	CacheHits	0
60	9	CacheMisses	0
60	10	CacheHits	0
60	10	CacheMisses	0
60	11	CacheHits	0
60	11	CacheMisses	0
61	0	CacheHits	0
61	0	CacheMisses	0
61	1	CacheHits	0
61	1	CacheMisses	0
61	2	CacheHits	0
61	2	CacheMisses	0
61	3	CacheHits	0
61	3	CacheMisses	0
61	4	CacheHits	0
61	4	CacheMisses	0
61	5	CacheHits	0
61	5	CacheMisses	0
61	6	CacheHits	0
61	6	CacheMisses	0
61	7	CacheHits	0
61	7	CacheMisses	0
61	8	CacheHits	0
61	8	CacheMisses	0
61	9	CacheHits	0
61	9	CacheMisses	0
61	10	CacheHits	0
61	10	CacheMisses	0
61	11	CacheHits	0
61	11	CacheMisses	0
62	0	CacheHits	0
62	0	CacheMisses	0
62	1	CacheHits	0
62	1	CacheMisses	0
62	2	CacheHits	0
62	2	CacheMisses	0
62	3	CacheHits	0
62	3	CacheMisses	0
62	4	CacheHits	0
62	4	CacheMisses	0
62	5	CacheHits	0
62	5	CacheMisses	0
62	6	CacheHits	0
62	6	CacheMisses	0
62	7	CacheHits	0
62	7	CacheMisses	0
62	8	CacheHits	0
62	8	CacheMisses	0
62	9	CacheHits	0
62	9	CacheMisses	0
62	10	CacheHits	0
62	10	CacheMisses	0
62	11	CacheHits	0
62	11	CacheMisses	0
63	0	CacheHits	0
63	0	CacheMisses	0
63	1	CacheHits	0
63	1	CacheMisses	0
63	2	CacheHits	0
63	2	CacheMisses	0
63	3	CacheHits	0
63	3	CacheMisses	0
63	4	CacheHits	0
63	4	CacheMisses	0
63	5	CacheHits	0
63	5	CacheMisses	0
63	6	CacheHits	0
63	6	CacheMisses	0
63	7	CacheHits	0
63	7	CacheMisses	0
63	8	CacheHits	0
63	8	CacheMisses	0
63	9	CacheHits	0
63	9	CacheMisses	0
63	10	CacheHits	0
63	10	CacheMisses	0
63	11	CacheHits	0
63	11	CacheMisses	0
64	0	CacheHits	0
64	0	CacheMisses	0
64	1	CacheHits	0
64	1	CacheMisses	0
64	2	CacheHits	0
64	2	CacheMisses	0
64	3	CacheHits	0
64	3	CacheMisses	0
64	4	CacheHits	0
64	4	CacheMisses	0
64	5	CacheHits	0
64	5	CacheMisses	0
64	6	CacheHits	0
64	6	CacheMisses	0
64	7	CacheHits	0
64	7	CacheMisses	0
64	8	CacheHits	0
64	8	CacheMisses	0
64	9	CacheHits	0
64	9	CacheMisses	0
64	10	CacheHits	0
64	10	CacheMisses	0
64	11	CacheHits	0
64	11	CacheMisses	0
65	0	CacheHits	0
65	0	CacheMisses	0
65	1	CacheHits	0
65	1	CacheMisses	0
65	2	CacheHits	0
65	2	CacheMisses	0
65	3	CacheHits	0
65	3	CacheMisses	0
65	4	CacheHits	0
65	4	CacheMisses	0
65	5	CacheHits	0
65	5	CacheMisses	0
65	6	CacheHits	0
65	6	CacheMisses	0
65	7	CacheHits	0
65	7	CacheMisses	0
65	8	CacheHits	0
65	8	CacheMisses	0
65	9	CacheHits	0
65	9	CacheMisses	0
65	10	CacheHits	0
65	10	CacheMisses	0
65	11	CacheHits	0
65	11	CacheMisses	0
66	0	CacheHits	0
66	0	CacheMisses	0
66	1	CacheHits	0
66	1	CacheMisses	0
66	2	CacheHits	0
66	2	CacheMisses	0
66	3	CacheHits	0
66	3	CacheMisses	0
66	4	CacheHits	0
66	4	CacheMisses	0
66	5	CacheHits	0
66	5	CacheMisses	0
66	6	CacheHits	0
66	6	CacheMisses	0
66	7	CacheHits	0
66	7	CacheMisses	0
66	8	CacheHits	0
66	8	CacheMisses	0
66	9	CacheHits	0
66	9	CacheMisses	0
66	10	CacheHits	0
66	10	CacheMisses	0
66	11	CacheHits	0
66	11	CacheMisses	0
67	0	CacheHits	0
67	0	CacheMisses	0
67	1	CacheHits	0
67	1	CacheMisses	0
67	2	CacheHits	0
67	2	CacheMisses	0
67	3	CacheHits	0
67	3	CacheMisses	0
67	4	CacheHits	0
67	4	CacheMisses	0
67	5	CacheHits	0
67	5	CacheMisses	0
67	6	CacheHits	0
67	6	CacheMisses	0
67	7	CacheHits	0
67	7	CacheMisses	0
67	8	CacheHits	0
67	8	CacheMisses	0
67	9	CacheHits	0
67	9	CacheMisses	0
67	10	CacheHits	0
67	10	CacheMisses	0
67	11	CacheHits	0
67	11	CacheMisses	0
68	0	CacheHits	0
68	0	CacheMisses	0
68	1	CacheHits	0
68	1	CacheMisses	0
68	2	CacheHits	0
68	2	CacheMisses	0
68	3	CacheHits	0
68	3	CacheMisses	0
68	4	CacheHits	0
68	4	CacheMisses	0
68	5	CacheHits	0
68	5	CacheMisses	0
68	6	CacheHits	0
68	6	CacheMisses	0
68	7	CacheHits	0
68	7	CacheMisses	0
68	8	CacheHits	0
68	8	CacheMisses	0
68	9	CacheHits	0
68	9	CacheMisses	0
68	10	CacheHits	0
68	10	CacheMisses	0
68	11	CacheHits	0
68	11	CacheMisses	0
69	0	CacheHits	0
69	0	CacheMisses	0
69	1	CacheHits	0
69	1	CacheMisses	0
69	2	CacheHits	0
69	2	CacheMisses	0
69	3	CacheHits	0
69	3	CacheMisses	0
69	4	CacheHits	0
69	4	CacheMisses	0
69	5	CacheHits	0
69	5	CacheMisses	0
69	6	CacheHits	0
69	6	CacheMisses	0
69	7	CacheHits	0
69	7	CacheMisses	0
69	8	CacheHits	0
69	8	CacheMisses	0
69	9	CacheHits	0
69	9	CacheMisses	0
69	10	CacheHits	0
69	10	CacheMisses	0
69	11	CacheHits	0
69	11	CacheMisses	0
70	0	CacheHits	0
70	0	CacheMisses	0
70	1	CacheHits	0
70	1	CacheMisses	0
70	2	CacheHits	0
70	2	CacheMisses	0
70	3	CacheHits	0
70	3	CacheMisses	0
70	4	CacheHits	0
70	4	CacheMisses	0
70	5	CacheHits	0
70	5	CacheMisses	0
70	6	CacheHits	0
70	6	CacheMisses	0
70	7	CacheHits	0
70	7	CacheMisses	0
70	8	CacheHits	0
70	8	CacheMisses	0
70	9	CacheHits	0
70	9	CacheMisses	0
70	10	CacheHits	0
70	10	CacheMisses	0
70	11	CacheHits	0
70	11	CacheMisses	0
71	0	CacheHits	0
71	0	CacheMisses	0
71	1	CacheHits	0
71	1	CacheMisses	0
71	2	CacheHits	0
71	2	CacheMisses	0
71	3	CacheHits	0
71	3	CacheMisses	0
71	4	CacheHits	0
71	4	CacheMisses	0
71	5	CacheHits	0
71	5	CacheMisses	0
71	6	CacheHits	0
71	6	CacheMisses	0
71	7	CacheHits	0
71	7	CacheMisses	0
71	8	CacheHits	0
71	8	CacheMisses	0
71	9	CacheHits	0
71	9	CacheMisses	0
71	10	CacheHits	0
71	10	CacheMisses	0
71	11	CacheHits	0
71	11	CacheMisses	0
72	0	CacheHits	0
72	0	CacheMisses	0
72	1	CacheHits	0
72	1	CacheMisses	0
72	2	CacheHits	0
72	2	CacheMisses	0
72	3	CacheHits	0
72	3	CacheMisses	0
72	4	CacheHits	0
72	4	CacheMisses	0
72	5	CacheHits	0
72	5	CacheMisses	0
72	6	CacheHits	0
72	6	CacheMisses	0
72	7	CacheHits	0
72	7	CacheMisses	0
72	8	CacheHits	0
72	8	CacheMisses	0
72	9	CacheHits	0
72	9	CacheMisses	0
72	10	CacheHits	0
72	10	CacheMisses	0
72	11	CacheHits	0
72	11	CacheMisses	0
73	0	CacheHits	0
73	0	CacheMisses	0
73	1	CacheHits	0
73	1	CacheMisses	0
73	2	CacheHits	0
73	2	CacheMisses	0
73	3	CacheHits	0
73	3	CacheMisses	0
73	4	CacheHits	0
73	4	CacheMisses	0
73	5	CacheHits	0
73	5	CacheMisses	0
73	6	CacheHits	0
73	6	CacheMisses	0
73	7	CacheHits	0
73	7	CacheMisses	0
73	8	CacheHits	0
73	8	CacheMisses	0
73	9	CacheHits	0
73	9	CacheMisses	0
73	10	CacheHits	0
73	10	CacheMisses	0
73	11	CacheHits	0
73	11	CacheMisses	0
74	0	CacheHits	0
74	0	CacheMisses	0
74	1	CacheHits	0
74	1	CacheMisses	0
74	2	CacheHits	0
74	2	CacheMisses	0
74	3	CacheHits	0
74	3	CacheMisses	0
74	4	CacheHits	0
74	4	CacheMisses	0
74	5	CacheHits	0
74	5	CacheMisses	0
74	6	CacheHits	0
74	6	CacheMisses	0
74	7	CacheHits	0
74	7	CacheMisses	0
74	8	CacheHits	0
74	8	CacheMisses	0
74	9	CacheHits	0
74	9	CacheMisses	0
74	10	CacheHits	0
74	10	CacheMisses	0
74	11	CacheHits	0
74	11	CacheMisses	0
75	0	CacheHits	0
75	0	CacheMisses	0
75	1	CacheHits	0
75	1	CacheMisses	0
75	2	CacheHits	0
75	2	CacheMisses	0
75	3	CacheHits	0
75	3	CacheMisses	0
75	4	CacheHits	0
75	4	CacheMisses	0
75	5	CacheHits	0
75	5	CacheMisses	0
75	6	CacheHits	0
75	6	CacheMisses	0
75	7	CacheHits	0
75	7	CacheMisses	0
75	8	CacheHits	0
75	8	CacheMisses	0
75	9	CacheHits	0
75	9	CacheMisses	0
75	10	CacheHits	0
75	10	CacheMisses	0
75	11	CacheHits	0
75	11	CacheMisses	0
76	0	CacheHits	0
76	0	CacheMisses	0
76	1	CacheHits	0
76	1	CacheMisses	0
76	2	CacheHits	0
76	2	CacheMisses	0
76	3	CacheHits	0
76	3	CacheMisses	0
76	4	CacheHits	0
76	4	CacheMisses	0
76	5	CacheHits	0
76	5	CacheMisses	0
76	6	CacheHits	0
76	6	CacheMisses	0
76	7	CacheHits	0
76	7	CacheMisses	0
76	8	CacheHits	0
76	8	CacheMisses	0
76	9	CacheHits	0
76	9	CacheMisses	0
76	10	CacheHits	0
76	10	CacheMisses	0
76	11	CacheHits	0
76	11	CacheMisses	0
77	0	CacheHits	0
77	0	CacheMisses	0
77	1	CacheHits	0
77	1	CacheMisses	0
77	2	CacheHits	0
77	2	CacheMisses	0
77	3	CacheHits	0
77	3	CacheMisses	0
77	4	CacheHits	0
77	4	CacheMisses	0
77	5	CacheHits	0
77	5	CacheMisses	0
77	6	CacheHits	0
77	6	CacheMisses	0
77	7	CacheHits	0
77	7	CacheMisses	0
77	8	CacheHits	0
77	8	CacheMisses	0
77	9	CacheHits	0
77	9	CacheMisses	0
77	10	CacheHits	0
77	10	CacheMisses	0
77	11	CacheHits	0
77	11	CacheMisses	0
78	0	CacheHits	0
78	0	CacheMisses	0
78	1	CacheHits	0
78	1	CacheMisses	0
78	2	CacheHits	0
78	2	CacheMisses	0
78	3	CacheHits	0
78	3	CacheMisses	0
78	4	CacheHits	0
78	4	CacheMisses	0
78	5	CacheHits	0
78	5	CacheMisses	0
78	6	CacheHits	0
78	6	CacheMisses	0
78	7	CacheHits	0
78	7	CacheMisses	0
78	8	CacheHits	0
78	8	CacheMisses	0
78	9	CacheHits	0
78	9	CacheMisses	0
78	10	CacheHits	0
78	10	CacheMisses	0
78	11	CacheHits	0
78	11	CacheMisses	0
79	0	CacheHits	0
79	0	CacheMisses	0
79	1	CacheHits	0
79	1	CacheMisses	0
79	2	CacheHits	0
79	2	CacheMisses	0
79	3	CacheHits	0
79	3	CacheMisses	0
79	4	CacheHits	0
79	4	CacheMisses	0
79	5	CacheHits	0
79	5	CacheMisses	0
79	6	CacheHits	0
79	6	CacheMisses	0
79	7	CacheHits	0
79	7	CacheMisses	0
79	8	CacheHits	0
79	8	CacheMisses	0
79	9	CacheHits	0
79	9	CacheMisses	0
79	10	CacheHits	0
79	10	CacheMisses	0
79	11	CacheHits	0
79	11	CacheMisses	0
80	0	CacheHits	0
80	0	CacheMisses	0
80	1	CacheHits	0
80	1	CacheMisses	0
80	2	CacheHits	0
80	2	CacheMisses	0
80	3	CacheHits	0
80	3	CacheMisses	0
80	4	CacheHits	0
80	4	CacheMisses	0
80	5	CacheHits	0
80	5	CacheMisses	0
80	6	CacheHits	0
80	6	CacheMisses	0
80	7	CacheHits	0
80	7	CacheMisses	0
80	8	CacheHits	0
80	8	CacheMisses	0
80	9	CacheHits	0
80	9	CacheMisses	0
80	10	CacheHits	0
80	10	CacheMisses	0
80	11	CacheHits	0
80	11	CacheMisses	0
81	0	CacheHits	0
81	0	CacheMisses	0
81	1	CacheHits	0
81	1	CacheMisses	0
81	2	CacheHits	0
81	2	CacheMisses	0
81	3	CacheHits	0
81	3	CacheMisses	0
81	4	CacheHits	0
81	4	CacheMisses	0
81	5	CacheHits	0
81	5	CacheMisses	0
81	6	CacheHits	0
81	6	CacheMisses	0
81	7	CacheHits	0
81	7	CacheMisses	0
81	8	CacheHits	0
81	8	CacheMisses	0
81	9	CacheHits	0
81	9	CacheMisses	0
81	10	CacheHits	0
81	10	CacheMisses	0
81	11	CacheHits	0
81	11	CacheMisses	0
82	0	CacheHits	0
82	0	CacheMisses	0
82	1	CacheHits	0
82	1	CacheMisses	0
82	2	CacheHits	0
82	2	CacheMisses	0
82	3	CacheHits	0
82	3	CacheMisses	0
82	4	CacheHits	0
82	4	CacheMisses	0
82	5	CacheHits	0
82	5	CacheMisses	0
82	6	CacheHits	0
82	6	CacheMisses	0
82	7	CacheHits	0
82	7	CacheMisses	0
82	8	CacheHits	0
82	8	CacheMisses	0
82	9	CacheHits	0
82	9	CacheMisses	0
82	10	CacheHits	0
82	10	CacheMisses	0
82	11	CacheHits	0
82	11	CacheMisses	0
83	0	CacheHits	0
83	0	CacheMisses	0
83	1	CacheHits	0
83	1	CacheMisses	0
83	2	CacheHits	0
83	2	CacheMisses	0
83	3	CacheHits	0
83	3	CacheMisses	0
83	4	CacheHits	0
83	4	CacheMisses	0
83	5	CacheHits	0
83	5	CacheMisses	0
83	6	CacheHits	0
83	6	CacheMisses	0
83	7	CacheHits	0
83	7	CacheMisses	0
83	8	CacheHits	0
83	8	CacheMisses	0
83	9	CacheHits	0
83	9	CacheMisses	0
83	10	CacheHits	0
83	10	CacheMisses	0
83	11	CacheHits	0
83	11	CacheMisses	0
84	0	CacheHits	0
84	0	CacheMisses	0
84	1	CacheHits	0
84	1	CacheMisses	0
84	2	CacheHits	0
84	2	CacheMisses	0
84	3	CacheHits	0
84	3	CacheMisses	0
84	4	CacheHits	0
84	4	CacheMisses	0
84	5	CacheHits	0
84	5	CacheMisses	0
84	6	CacheHits	0
84	6	CacheMisses	0
84	7	CacheHits	0
84	7	CacheMisses	0
84	8	CacheHits	0
84	8	CacheMisses	0
84	9	CacheHits	0
84	9	CacheMisses	0
84	10	CacheHits	0
84	10	CacheMisses	0
84	11	CacheHits	0
84	11	CacheMisses	0
85	0	CacheHits	0
85	0	CacheMisses	0
85	1	CacheHits	0
85	1	CacheMisses	0
85	2	CacheHits	0
85	2	CacheMisses	0
85	3	CacheHits	0
85	3	CacheMisses	0
85	4	CacheHits	0
85	4	CacheMisses	0
85	5	CacheHits	0
85	5	CacheMisses	0
85	6	CacheHits	0
85	6	CacheMisses	0
85	7	CacheHits	0
85	7	CacheMisses	0
85	8	CacheHits	0
85	8	CacheMisses	0
85	9	CacheHits	0
85	9	CacheMisses	0
85	10	CacheHits	0
85	10	CacheMisses	0
85	11	CacheHits	0
85	11	CacheMisses	0
86	0	CacheHits	0
86	0	CacheMisses	0
86	1	CacheHits	0
86	1	CacheMisses	0
86	2	CacheHits	0
86	2	CacheMisses	0
86	3	CacheHits	0
86	3	CacheMisses	0
86	4	CacheHits	0
86	4	CacheMisses	0
86	5	CacheHits	0
86	5	CacheMisses	0
86	6	CacheHits	0
86	6	CacheMisses	0
86	7	CacheHits	0
86	7	CacheMisses	0
86	8	CacheHits	0
86	8	CacheMisses	0
86	9	CacheHits	0
86	9	CacheMisses	0
86	10	CacheHits	0
86	10	CacheMisses	0
86	11	CacheHits	0
86	11	CacheMisses	0
87	0	CacheHits	0
87	0	CacheMisses	0
87	1	CacheHits	0
87	1	CacheMisses	0
87	2	CacheHits	0
87	2	CacheMisses	0
87	3	CacheHits	0
87	3	CacheMisses	0
87	4	CacheHits	0
87	4	CacheMisses	0
87	5	CacheHits	0
87	5	CacheMisses	0
87	6	CacheHits	0
87	6	CacheMisses	0
87	7	CacheHits	0
87	7	CacheMisses	0
87	8	CacheHits	0
87	8	CacheMisses	0
87	9	CacheHits	0
87	9	CacheMisses	0
87	10	CacheHits	0
87	10	CacheMisses	0
87	11	CacheHits	0
87	11	CacheMisses	0
88	0	CacheHits	0
88	0	CacheMisses	0
88	1	CacheHits	0
88	1	CacheMisses	0
88	2	CacheHits	0
88	2	CacheMisses	0
88	3	CacheHits	0
88	3	CacheMisses	0
88	4	CacheHits	0
88	4	CacheMisses	0
88	5	CacheHits	0
88	5	CacheMisses	0
88	6	CacheHits	0
88	6	CacheMisses	0
88	7	CacheHits	0
88	7	CacheMisses	0
88	8	CacheHits	0
88	8	CacheMisses	0
88	9	CacheHits	0
88	9	CacheMisses	0
88	10	CacheHits	0
88	10	CacheMisses	0
88	11	CacheHits	0
88	11	CacheMisses	0
89	0	CacheHits	0
89	0	CacheMisses	0
89	1	CacheHits	0
89	1	CacheMisses	0
89	2	CacheHits	0
89	2	CacheMisses	0
89	3	CacheHits	0
89	3	CacheMisses	0
89	4	CacheHits	0
89	4	CacheMisses	0
89	5	CacheHits	0
89	5	CacheMisses	0
89	6	CacheHits	0
89	6	CacheMisses	0
89	7	CacheHits	0
89	7	CacheMisses	0
89	8	CacheHits	0
89	8	CacheMisses	0
89	9	CacheHits	0
89	9	CacheMisses	0
89	10	CacheHits	0
89	10	CacheMisses	0
89	11	CacheHits	0
89	11	CacheMisses	0
90	0	CacheHits	0
90	0	CacheMisses	0
90	1	CacheHits	0
90	1	CacheMisses	0
90	2	CacheHits	0
90	2	CacheMisses	0
90	3	CacheHits	0
90	3	CacheMisses	0
90	4	CacheHits	0
90	4	CacheMisses	0
90	5	CacheHits	0
90	5	CacheMisses	0
90	6	CacheHits	0
90	6	CacheMisses	0
90	7	CacheHits	0
90	7	CacheMisses	0
90	8	CacheHits	0
90	8	CacheMisses	0
90	9	CacheHits	0
90	9	CacheMisses	0
90	10	CacheHits	0
90	10	CacheMisses	0
90	11	CacheHits	0
90	11	CacheMisses	0
91	0	CacheHits	0
91	0	CacheMisses	0
91	1	CacheHits	0
91	1	CacheMisses	0
91	2	CacheHits	0
91	2	CacheMisses	0
91	3	CacheHits	0
91	3	CacheMisses	0
91	4	CacheHits	0
91	4	CacheMisses	0
91	5	CacheHits	0
91	5	CacheMisses	0
91	6	CacheHits	0
91	6	CacheMisses	0
91	7	CacheHits	0
91	7	CacheMisses	0
91	8	CacheHits	0
91	8	CacheMisses	0
91	9	CacheHits	0
91	9	CacheMisses	0
91	10	CacheHits	0
91	10	CacheMisses	0
91	11	CacheHits	0
91	11	CacheMisses	0
92	0	CacheHits	0
92	0	CacheMisses	0
92	1	CacheHits	0
92	1	CacheMisses	0
92	2	CacheHits	0
92	2	CacheMisses	0
92	3	CacheHits	0
92	3	CacheMisses	0
92	4	CacheHits	0
92	4	CacheMisses	0
92	5	CacheHits	0
92	5	CacheMisses	0
92	6	CacheHits	0
92	6	CacheMisses	0
92	7	CacheHits	0
92	7	CacheMisses	0
92	8	CacheHits	0
92	8	CacheMisses	0
92	9	CacheHits	0
92	9	CacheMisses	0
92	10	CacheHits	0
92	10	CacheMisses	0
92	11	CacheHits	0
92	11	CacheMisses	0
93	0	CacheHits	0
93	0	CacheMisses	0
93	1	CacheHits	0
93	1	CacheMisses	0
93	2	CacheHits	0
93	2	CacheMisses	0
93	3	CacheHits	0
93	3	CacheMisses	0
93	4	CacheHits	0
93	4	CacheMisses	0
93	5	CacheHits	0
93	5	CacheMisses	0
93	6	CacheHits	0
93	6	CacheMisses	0
93	7	CacheHits	0
93	7	CacheMisses	0
93	8	CacheHits	0
93	8	CacheMisses	0
93	9	CacheHits	0
93	9	CacheMisses	0
93	10	CacheHits	0
93	10	CacheMisses	0
93	11	CacheHits	0
93	11	CacheMisses	0
