Time	Node	Type	Packets	
133	3	CacheHits	0
133	3	CacheMisses	0
133	4	CacheHits	0
133	4	CacheMisses	0
133	5	CacheHits	0
133	5	CacheMisses	0
133	6	CacheHits	0
133	6	CacheMisses	0
133	7	CacheHits	0
133	7	CacheMisses	0
133	8	CacheHits	0
133	8	CacheMisses	0
133	9	CacheHits	0
133	9	CacheMisses	0
134	0	CacheHits	10
134	0	CacheMisses	0
134	1	CacheHits	10
134	1	CacheMisses	0
134	2	CacheHits	10
134	2	CacheMisses	0
134	3	CacheHits	0
134	3	CacheMisses	0
134	4	CacheHits	0
134	4	CacheMisses	0
134	5	CacheHits	0
134	5	CacheMisses	0
134	6	CacheHits	0
134	6	CacheMisses	0
134	7	CacheHits	0
134	7	CacheMisses	0
134	8	CacheHits	0
134	8	CacheMisses	0
134	9	CacheHits	0
134	9	CacheMisses	0
135	0	CacheHits	10
135	0	CacheMisses	0
135	1	CacheHits	10
135	1	CacheMisses	0
135	2	CacheHits	10
135	2	CacheMisses	0
135	3	CacheHits	0
135	3	CacheMisses	0
135	4	CacheHits	0
135	4	CacheMisses	0
135	5	CacheHits	0
135	5	CacheMisses	0
135	6	CacheHits	0
135	6	CacheMisses	0
135	7	CacheHits	0
135	7	CacheMisses	0
135	8	CacheHits	0
135	8	CacheMisses	0
135	9	CacheHits	0
135	9	CacheMisses	0
136	0	CacheHits	10
136	0	CacheMisses	0
136	1	CacheHits	10
136	1	CacheMisses	0
136	2	CacheHits	10
136	2	CacheMisses	0
136	3	CacheHits	0
136	3	CacheMisses	0
136	4	CacheHits	0
136	4	CacheMisses	0
136	5	CacheHits	0
136	5	CacheMisses	0
136	6	CacheHits	0
136	6	CacheMisses	0
136	7	CacheHits	0
136	7	CacheMisses	0
136	8	CacheHits	0
136	8	CacheMisses	0
136	9	CacheHits	0
136	9	CacheMisses	0
137	0	CacheHits	10
137	0	CacheMisses	0
137	1	CacheHits	10
137	1	CacheMisses	0
137	2	CacheHits	10
137	2	CacheMisses	0
137	3	CacheHits	0
137	3	CacheMisses	0
137	4	CacheHits	0
137	4	CacheMisses	0
137	5	CacheHits	0
137	5	CacheMisses	0
137	6	CacheHits	0
137	6	CacheMisses	0
137	7	CacheHits	0
137	7	CacheMisses	0
137	8	CacheHits	0
137	8	CacheMisses	0
137	9	CacheHits	0
137	9	CacheMisses	0
138	0	CacheHits	10
138	0	CacheMisses	0
138	1	CacheHits	10
138	1	CacheMisses	0
138	2	CacheHits	10
138	2	CacheMisses	0
138	3	CacheHits	0
138	3	CacheMisses	0
138	4	CacheHits	0
138	4	CacheMisses	0
138	5	CacheHits	0
138	5	CacheMisses	0
138	6	CacheHits	0
138	6	CacheMisses	0
138	7	CacheHits	0
138	7	CacheMisses	0
138	8	CacheHits	0
138	8	CacheMisses	0
138	9	CacheHits	0
138	9	CacheMisses	0
139	0	CacheHits	10
139	0	CacheMisses	0
139	1	CacheHits	10
139	1	CacheMisses	0
139	2	CacheHits	10
139	2	CacheMisses	0
139	3	CacheHits	0
139	3	CacheMisses	0
139	4	CacheHits	0
139	4	CacheMisses	0
139	5	CacheHits	0
139	5	CacheMisses	0
139	6	CacheHits	0
139	6	CacheMisses	0
139	7	CacheHits	0
139	7	CacheMisses	0
139	8	CacheHits	0
139	8	CacheMisses	0
139	9	CacheHits	0
139	9	CacheMisses	0
140	0	CacheHits	10
140	0	CacheMisses	0
140	1	CacheHits	10
140	1	CacheMisses	0
140	2	CacheHits	10
140	2	CacheMisses	0
140	3	CacheHits	0
140	3	CacheMisses	0
140	4	CacheHits	0
140	4	CacheMisses	0
140	5	CacheHits	0
140	5	CacheMisses	0
140	6	CacheHits	0
140	6	CacheMisses	0
140	7	CacheHits	0
140	7	CacheMisses	0
140	8	CacheHits	0
140	8	CacheMisses	0
140	9	CacheHits	0
140	9	CacheMisses	0
141	0	CacheHits	10
141	0	CacheMisses	0
141	1	CacheHits	10
141	1	CacheMisses	0
141	2	CacheHits	10
141	2	CacheMisses	0
141	3	CacheHits	0
141	3	CacheMisses	0
141	4	CacheHits	0
141	4	CacheMisses	0
141	5	CacheHits	0
141	5	CacheMisses	0
141	6	CacheHits	0
141	6	CacheMisses	0
141	7	CacheHits	0
141	7	CacheMisses	0
141	8	CacheHits	0
141	8	CacheMisses	0
141	9	CacheHits	0
141	9	CacheMisses	0
142	0	CacheHits	10
142	0	CacheMisses	0
142	1	CacheHits	10
142	1	CacheMisses	0
142	2	CacheHits	10
142	2	CacheMisses	0
142	3	CacheHits	0
142	3	CacheMisses	0
142	4	CacheHits	0
142	4	CacheMisses	0
142	5	CacheHits	0
142	5	CacheMisses	0
142	6	CacheHits	0
142	6	CacheMisses	0
142	7	CacheHits	0
142	7	CacheMisses	0
142	8	CacheHits	0
142	8	CacheMisses	0
142	9	CacheHits	0
142	9	CacheMisses	0
143	0	CacheHits	10
143	0	CacheMisses	0
143	1	CacheHits	10
143	1	CacheMisses	0
143	2	CacheHits	10
143	2	CacheMisses	0
143	3	CacheHits	0
143	3	CacheMisses	0
143	4	CacheHits	0
143	4	CacheMisses	0
143	5	CacheHits	0
143	5	CacheMisses	0
143	6	CacheHits	0
143	6	CacheMisses	0
143	7	CacheHits	0
143	7	CacheMisses	0
143	8	CacheHits	0
143	8	CacheMisses	0
143	9	CacheHits	0
143	9	CacheMisses	0
144	0	CacheHits	10
144	0	CacheMisses	0
144	1	CacheHits	10
144	1	CacheMisses	0
144	2	CacheHits	10
144	2	CacheMisses	0
144	3	CacheHits	0
144	3	CacheMisses	0
144	4	CacheHits	0
144	4	CacheMisses	0
144	5	CacheHits	0
144	5	CacheMisses	0
144	6	CacheHits	0
144	6	CacheMisses	0
144	7	CacheHits	0
144	7	CacheMisses	0
144	8	CacheHits	0
144	8	CacheMisses	0
144	9	CacheHits	0
144	9	CacheMisses	0
145	0	CacheHits	10
145	0	CacheMisses	0
145	1	CacheHits	10
145	1	CacheMisses	0
145	2	CacheHits	10
145	2	CacheMisses	0
145	3	CacheHits	0
145	3	CacheMisses	0
145	4	CacheHits	0
145	4	CacheMisses	0
145	5	CacheHits	0
145	5	CacheMisses	0
145	6	CacheHits	0
145	6	CacheMisses	0
145	7	CacheHits	0
145	7	CacheMisses	0
145	8	CacheHits	0
145	8	CacheMisses	0
145	9	CacheHits	0
145	9	CacheMisses	0
146	0	CacheHits	10
146	0	CacheMisses	0
146	1	CacheHits	10
146	1	CacheMisses	0
146	2	CacheHits	10
146	2	CacheMisses	0
146	3	CacheHits	0
146	3	CacheMisses	0
146	4	CacheHits	0
146	4	CacheMisses	0
146	5	CacheHits	0
146	5	CacheMisses	0
146	6	CacheHits	0
146	6	CacheMisses	0
146	7	CacheHits	0
146	7	CacheMisses	0
146	8	CacheHits	0
146	8	CacheMisses	0
146	9	CacheHits	0
146	9	CacheMisses	0
147	0	CacheHits	10
147	0	CacheMisses	0
147	1	CacheHits	10
147	1	CacheMisses	0
147	2	CacheHits	10
147	2	CacheMisses	0
147	3	CacheHits	0
147	3	CacheMisses	0
147	4	CacheHits	0
147	4	CacheMisses	0
147	5	CacheHits	0
147	5	CacheMisses	0
147	6	CacheHits	0
147	6	CacheMisses	0
147	7	CacheHits	0
147	7	CacheMisses	0
147	8	CacheHits	0
147	8	CacheMisses	0
147	9	CacheHits	0
147	9	CacheMisses	0
148	0	CacheHits	10
148	0	CacheMisses	0
148	1	CacheHits	10
148	1	CacheMisses	0
148	2	CacheHits	10
148	2	CacheMisses	0
148	3	CacheHits	0
148	3	CacheMisses	0
148	4	CacheHits	0
148	4	CacheMisses	0
148	5	CacheHits	0
148	5	CacheMisses	0
148	6	CacheHits	0
148	6	CacheMisses	0
148	7	CacheHits	0
148	7	CacheMisses	0
148	8	CacheHits	0
148	8	CacheMisses	0
148	9	CacheHits	0
148	9	CacheMisses	0
149	0	CacheHits	10
149	0	CacheMisses	0
149	1	CacheHits	10
149	1	CacheMisses	0
149	2	CacheHits	10
149	2	CacheMisses	0
149	3	CacheHits	0
149	3	CacheMisses	0
149	4	CacheHits	0
149	4	CacheMisses	0
149	5	CacheHits	0
149	5	CacheMisses	0
149	6	CacheHits	0
149	6	CacheMisses	0
149	7	CacheHits	0
149	7	CacheMisses	0
149	8	CacheHits	0
149	8	CacheMisses	0
149	9	CacheHits	0
149	9	CacheMisses	0
150	0	CacheHits	10
150	0	CacheMisses	0
150	1	CacheHits	10
150	1	CacheMisses	0
150	2	CacheHits	10
150	2	CacheMisses	0
150	3	CacheHits	0
150	3	CacheMisses	0
150	4	CacheHits	0
150	4	CacheMisses	0
150	5	CacheHits	0
150	5	CacheMisses	0
150	6	CacheHits	0
150	6	CacheMisses	0
150	7	CacheHits	0
150	7	CacheMisses	0
150	8	CacheHits	0
150	8	CacheMisses	0
150	9	CacheHits	0
150	9	CacheMisses	0
151	0	CacheHits	10
151	0	CacheMisses	0
151	1	CacheHits	10
151	1	CacheMisses	0
151	2	CacheHits	10
151	2	CacheMisses	0
151	3	CacheHits	0
151	3	CacheMisses	0
151	4	CacheHits	0
151	4	CacheMisses	0
151	5	CacheHits	0
151	5	CacheMisses	0
151	6	CacheHits	0
151	6	CacheMisses	0
151	7	CacheHits	0
151	7	CacheMisses	0
151	8	CacheHits	0
151	8	CacheMisses	0
151	9	CacheHits	0
151	9	CacheMisses	0
152	0	CacheHits	10
152	0	CacheMisses	0
152	1	CacheHits	10
152	1	CacheMisses	0
152	2	CacheHits	10
152	2	CacheMisses	0
152	3	CacheHits	0
152	3	CacheMisses	0
152	4	CacheHits	0
152	4	CacheMisses	0
152	5	CacheHits	0
152	5	CacheMisses	0
152	6	CacheHits	0
152	6	CacheMisses	0
152	7	CacheHits	0
152	7	CacheMisses	0
152	8	CacheHits	0
152	8	CacheMisses	0
152	9	CacheHits	0
152	9	CacheMisses	0
153	0	CacheHits	10
153	0	CacheMisses	0
153	1	CacheHits	10
153	1	CacheMisses	0
153	2	CacheHits	10
153	2	CacheMisses	0
153	3	CacheHits	0
153	3	CacheMisses	0
153	4	CacheHits	0
153	4	CacheMisses	0
153	5	CacheHits	0
153	5	CacheMisses	0
153	6	CacheHits	0
153	6	CacheMisses	0
153	7	CacheHits	0
153	7	CacheMisses	0
153	8	CacheHits	0
153	8	CacheMisses	0
153	9	CacheHits	0
153	9	CacheMisses	0
154	0	CacheHits	10
154	0	CacheMisses	0
154	1	CacheHits	10
154	1	CacheMisses	0
154	2	CacheHits	10
154	2	CacheMisses	0
154	3	CacheHits	0
154	3	CacheMisses	0
154	4	CacheHits	0
154	4	CacheMisses	0
154	5	CacheHits	0
154	5	CacheMisses	0
154	6	CacheHits	0
154	6	CacheMisses	0
154	7	CacheHits	0
154	7	CacheMisses	0
154	8	CacheHits	0
154	8	CacheMisses	0
154	9	CacheHits	0
154	9	CacheMisses	0
155	0	CacheHits	10
155	0	CacheMisses	0
155	1	CacheHits	10
155	1	CacheMisses	0
155	2	CacheHits	10
155	2	CacheMisses	0
155	3	CacheHits	0
155	3	CacheMisses	0
155	4	CacheHits	0
155	4	CacheMisses	0
155	5	CacheHits	0
155	5	CacheMisses	0
155	6	CacheHits	0
155	6	CacheMisses	0
155	7	CacheHits	0
155	7	CacheMisses	0
155	8	CacheHits	0
155	8	CacheMisses	0
155	9	CacheHits	0
155	9	CacheMisses	0
156	0	CacheHits	10
156	0	CacheMisses	0
156	1	CacheHits	10
156	1	CacheMisses	0
156	2	CacheHits	10
156	2	CacheMisses	0
156	3	CacheHits	0
156	3	CacheMisses	0
156	4	CacheHits	0
156	4	CacheMisses	0
156	5	CacheHits	0
156	5	CacheMisses	0
156	6	CacheHits	0
156	6	CacheMisses	0
156	7	CacheHits	0
156	7	CacheMisses	0
156	8	CacheHits	0
156	8	CacheMisses	0
156	9	CacheHits	0
156	9	CacheMisses	0
157	0	CacheHits	10
157	0	CacheMisses	0
157	1	CacheHits	10
157	1	CacheMisses	0
157	2	CacheHits	10
157	2	CacheMisses	0
157	3	CacheHits	0
157	3	CacheMisses	0
157	4	CacheHits	0
157	4	CacheMisses	0
157	5	CacheHits	0
157	5	CacheMisses	0
157	6	CacheHits	0
157	6	CacheMisses	0
157	7	CacheHits	0
157	7	CacheMisses	0
157	8	CacheHits	0
157	8	CacheMisses	0
157	9	CacheHits	0
157	9	CacheMisses	0
158	0	CacheHits	10
158	0	CacheMisses	0
158	1	CacheHits	10
158	1	CacheMisses	0
158	2	CacheHits	10
158	2	CacheMisses	0
158	3	CacheHits	0
158	3	CacheMisses	0
158	4	CacheHits	0
158	4	CacheMisses	0
158	5	CacheHits	0
158	5	CacheMisses	0
158	6	CacheHits	0
158	6	CacheMisses	0
158	7	CacheHits	0
158	7	CacheMisses	0
158	8	CacheHits	0
158	8	CacheMisses	0
158	9	CacheHits	0
158	9	CacheMisses	0
159	0	CacheHits	10
159	0	CacheMisses	0
159	1	CacheHits	10
159	1	CacheMisses	0
159	2	CacheHits	10
159	2	CacheMisses	0
159	3	CacheHits	0
159	3	CacheMisses	0
159	4	CacheHits	0
159	4	CacheMisses	0
159	5	CacheHits	0
159	5	CacheMisses	0
159	6	CacheHits	0
159	6	CacheMisses	0
159	7	CacheHits	0
159	7	CacheMisses	0
159	8	CacheHits	0
159	8	CacheMisses	0
159	9	CacheHits	0
159	9	CacheMisses	0
160	0	CacheHits	10
160	0	CacheMisses	0
160	1	CacheHits	10
160	1	CacheMisses	0
160	2	CacheHits	10
160	2	CacheMisses	0
160	3	CacheHits	0
160	3	CacheMisses	0
160	4	CacheHits	0
160	4	CacheMisses	0
160	5	CacheHits	0
160	5	CacheMisses	0
160	6	CacheHits	0
160	6	CacheMisses	0
160	7	CacheHits	0
160	7	CacheMisses	0
160	8	CacheHits	0
160	8	CacheMisses	0
160	9	CacheHits	0
160	9	CacheMisses	0
161	0	CacheHits	10
161	0	CacheMisses	0
161	1	CacheHits	10
161	1	CacheMisses	0
161	2	CacheHits	10
161	2	CacheMisses	0
161	3	CacheHits	0
161	3	CacheMisses	0
161	4	CacheHits	0
161	4	CacheMisses	0
161	5	CacheHits	0
161	5	CacheMisses	0
161	6	CacheHits	0
161	6	CacheMisses	0
161	7	CacheHits	0
161	7	CacheMisses	0
161	8	CacheHits	0
161	8	CacheMisses	0
161	9	CacheHits	0
161	9	CacheMisses	0
162	0	CacheHits	10
162	0	CacheMisses	0
162	1	CacheHits	10
162	1	CacheMisses	0
162	2	CacheHits	10
162	2	CacheMisses	0
162	3	CacheHits	0
162	3	CacheMisses	0
162	4	CacheHits	0
162	4	CacheMisses	0
162	5	CacheHits	0
162	5	CacheMisses	0
162	6	CacheHits	0
162	6	CacheMisses	0
162	7	CacheHits	0
162	7	CacheMisses	0
162	8	CacheHits	0
162	8	CacheMisses	0
162	9	CacheHits	0
162	9	CacheMisses	0
163	0	CacheHits	10
163	0	CacheMisses	0
163	1	CacheHits	10
163	1	CacheMisses	0
163	2	CacheHits	10
163	2	CacheMisses	0
163	3	CacheHits	0
163	3	CacheMisses	0
163	4	CacheHits	0
163	4	CacheMisses	0
163	5	CacheHits	0
163	5	CacheMisses	0
163	6	CacheHits	0
163	6	CacheMisses	0
163	7	CacheHits	0
163	7	CacheMisses	0
163	8	CacheHits	0
163	8	CacheMisses	0
163	9	CacheHits	0
163	9	CacheMisses	0
164	0	CacheHits	10
164	0	CacheMisses	0
164	1	CacheHits	10
164	1	CacheMisses	0
164	2	CacheHits	10
164	2	CacheMisses	0
164	3	CacheHits	0
164	3	CacheMisses	0
164	4	CacheHits	0
164	4	CacheMisses	0
164	5	CacheHits	0
164	5	CacheMisses	0
164	6	CacheHits	0
164	6	CacheMisses	0
164	7	CacheHits	0
164	7	CacheMisses	0
164	8	CacheHits	0
164	8	CacheMisses	0
164	9	CacheHits	0
164	9	CacheMisses	0
165	0	CacheHits	10
165	0	CacheMisses	0
165	1	CacheHits	10
165	1	CacheMisses	0
165	2	CacheHits	10
165	2	CacheMisses	0
165	3	CacheHits	0
165	3	CacheMisses	0
165	4	CacheHits	0
165	4	CacheMisses	0
165	5	CacheHits	0
165	5	CacheMisses	0
165	6	CacheHits	0
165	6	CacheMisses	0
165	7	CacheHits	0
165	7	CacheMisses	0
165	8	CacheHits	0
165	8	CacheMisses	0
165	9	CacheHits	0
165	9	CacheMisses	0
166	0	CacheHits	10
166	0	CacheMisses	0
166	1	CacheHits	10
166	1	CacheMisses	0
166	2	CacheHits	10
166	2	CacheMisses	0
166	3	CacheHits	0
166	3	CacheMisses	0
166	4	CacheHits	0
166	4	CacheMisses	0
166	5	CacheHits	0
166	5	CacheMisses	0
166	6	CacheHits	0
166	6	CacheMisses	0
166	7	CacheHits	0
166	7	CacheMisses	0
166	8	CacheHits	0
166	8	CacheMisses	0
166	9	CacheHits	0
166	9	CacheMisses	0
167	0	CacheHits	10
167	0	CacheMisses	0
167	1	CacheHits	10
167	1	CacheMisses	0
167	2	CacheHits	10
167	2	CacheMisses	0
167	3	CacheHits	0
167	3	CacheMisses	0
167	4	CacheHits	0
167	4	CacheMisses	0
167	5	CacheHits	0
167	5	CacheMisses	0
167	6	CacheHits	0
167	6	CacheMisses	0
167	7	CacheHits	0
167	7	CacheMisses	0
167	8	CacheHits	0
167	8	CacheMisses	0
167	9	CacheHits	0
167	9	CacheMisses	0
168	0	CacheHits	10
168	0	CacheMisses	0
168	1	CacheHits	10
168	1	CacheMisses	0
168	2	CacheHits	10
168	2	CacheMisses	0
168	3	CacheHits	0
168	3	CacheMisses	0
168	4	CacheHits	0
168	4	CacheMisses	0
168	5	CacheHits	0
168	5	CacheMisses	0
168	6	CacheHits	0
168	6	CacheMisses	0
168	7	CacheHits	0
168	7	CacheMisses	0
168	8	CacheHits	0
168	8	CacheMisses	0
168	9	CacheHits	0
168	9	CacheMisses	0
169	0	CacheHits	10
169	0	CacheMisses	0
169	1	CacheHits	10
169	1	CacheMisses	0
169	2	CacheHits	10
169	2	CacheMisses	0
169	3	CacheHits	0
169	3	CacheMisses	0
169	4	CacheHits	0
169	4	CacheMisses	0
169	5	CacheHits	0
169	5	CacheMisses	0
169	6	CacheHits	0
169	6	CacheMisses	0
169	7	CacheHits	0
169	7	CacheMisses	0
169	8	CacheHits	0
169	8	CacheMisses	0
169	9	CacheHits	0
169	9	CacheMisses	0
170	0	CacheHits	10
170	0	CacheMisses	0
170	1	CacheHits	10
170	1	CacheMisses	0
170	2	CacheHits	10
170	2	CacheMisses	0
170	3	CacheHits	0
170	3	CacheMisses	0
170	4	CacheHits	0
170	4	CacheMisses	0
170	5	CacheHits	0
170	5	CacheMisses	0
170	6	CacheHits	0
170	6	CacheMisses	0
170	7	CacheHits	0
170	7	CacheMisses	0
170	8	CacheHits	0
170	8	CacheMisses	0
170	9	CacheHits	0
170	9	CacheMisses	0
171	0	CacheHits	10
171	0	CacheMisses	0
171	1	CacheHits	10
171	1	CacheMisses	0
171	2	CacheHits	10
171	2	CacheMisses	0
171	3	CacheHits	0
171	3	CacheMisses	0
171	4	CacheHits	0
171	4	CacheMisses	0
171	5	CacheHits	0
171	5	CacheMisses	0
171	6	CacheHits	0
171	6	CacheMisses	0
171	7	CacheHits	0
171	7	CacheMisses	0
171	8	CacheHits	0
171	8	CacheMisses	0
171	9	CacheHits	0
171	9	CacheMisses	0
172	0	CacheHits	10
172	0	CacheMisses	0
172	1	CacheHits	10
172	1	CacheMisses	0
172	2	CacheHits	10
172	2	CacheMisses	0
172	3	CacheHits	0
172	3	CacheMisses	0
172	4	CacheHits	0
172	4	CacheMisses	0
172	5	CacheHits	0
172	5	CacheMisses	0
172	6	CacheHits	0
172	6	CacheMisses	0
172	7	CacheHits	0
172	7	CacheMisses	0
172	8	CacheHits	0
172	8	CacheMisses	0
172	9	CacheHits	0
172	9	CacheMisses	0
173	0	CacheHits	10
173	0	CacheMisses	0
173	1	CacheHits	10
173	1	CacheMisses	0
173	2	CacheHits	10
173	2	CacheMisses	0
173	3	CacheHits	0
173	3	CacheMisses	0
173	4	CacheHits	0
173	4	CacheMisses	0
173	5	CacheHits	0
173	5	CacheMisses	0
173	6	CacheHits	0
173	6	CacheMisses	0
173	7	CacheHits	0
173	7	CacheMisses	0
173	8	CacheHits	0
173	8	CacheMisses	0
173	9	CacheHits	0
173	9	CacheMisses	0
174	0	CacheHits	10
174	0	CacheMisses	0
174	1	CacheHits	10
174	1	CacheMisses	0
174	2	CacheHits	10
174	2	CacheMisses	0
174	3	CacheHits	0
174	3	CacheMisses	0
174	4	CacheHits	0
174	4	CacheMisses	0
174	5	CacheHits	0
174	5	CacheMisses	0
174	6	CacheHits	0
174	6	CacheMisses	0
174	7	CacheHits	0
174	7	CacheMisses	0
174	8	CacheHits	0
174	8	CacheMisses	0
174	9	CacheHits	0
174	9	CacheMisses	0
175	0	CacheHits	10
175	0	CacheMisses	0
175	1	CacheHits	10
175	1	CacheMisses	0
175	2	CacheHits	10
175	2	CacheMisses	0
175	3	CacheHits	0
175	3	CacheMisses	0
175	4	CacheHits	0
175	4	CacheMisses	0
175	5	CacheHits	0
175	5	CacheMisses	0
175	6	CacheHits	0
175	6	CacheMisses	0
175	7	CacheHits	0
175	7	CacheMisses	0
175	8	CacheHits	0
175	8	CacheMisses	0
175	9	CacheHits	0
175	9	CacheMisses	0
176	0	CacheHits	10
176	0	CacheMisses	0
176	1	CacheHits	10
176	1	CacheMisses	0
176	2	CacheHits	10
176	2	CacheMisses	0
176	3	CacheHits	0
176	3	CacheMisses	0
176	4	CacheHits	0
176	4	CacheMisses	0
176	5	CacheHits	0
176	5	CacheMisses	0
176	6	CacheHits	0
176	6	CacheMisses	0
176	7	CacheHits	0
176	7	CacheMisses	0
176	8	CacheHits	0
176	8	CacheMisses	0
176	9	CacheHits	0
176	9	CacheMisses	0
177	0	CacheHits	10
177	0	CacheMisses	0
177	1	CacheHits	10
177	1	CacheMisses	0
177	2	CacheHits	10
177	2	CacheMisses	0
177	3	CacheHits	0
177	3	CacheMisses	0
177	4	CacheHits	0
177	4	CacheMisses	0
177	5	CacheHits	0
177	5	CacheMisses	0
177	6	CacheHits	0
177	6	CacheMisses	0
177	7	CacheHits	0
177	7	CacheMisses	0
177	8	CacheHits	0
177	8	CacheMisses	0
177	9	CacheHits	0
177	9	CacheMisses	0
178	0	CacheHits	10
178	0	CacheMisses	0
178	1	CacheHits	10
178	1	CacheMisses	0
178	2	CacheHits	10
178	2	CacheMisses	0
178	3	CacheHits	0
178	3	CacheMisses	0
178	4	CacheHits	0
178	4	CacheMisses	0
178	5	CacheHits	0
178	5	CacheMisses	0
178	6	CacheHits	0
178	6	CacheMisses	0
178	7	CacheHits	0
178	7	CacheMisses	0
178	8	CacheHits	0
178	8	CacheMisses	0
178	9	CacheHits	0
178	9	CacheMisses	0
179	0	CacheHits	10
179	0	CacheMisses	0
179	1	CacheHits	10
179	1	CacheMisses	0
179	2	CacheHits	10
179	2	CacheMisses	0
179	3	CacheHits	0
179	3	CacheMisses	0
179	4	CacheHits	0
179	4	CacheMisses	0
179	5	CacheHits	0
179	5	CacheMisses	0
179	6	CacheHits	0
179	6	CacheMisses	0
179	7	CacheHits	0
179	7	CacheMisses	0
179	8	CacheHits	0
179	8	CacheMisses	0
179	9	CacheHits	0
179	9	CacheMisses	0
180	0	CacheHits	10
180	0	CacheMisses	1
180	1	CacheHits	10
180	1	CacheMisses	0
180	2	CacheHits	10
180	2	CacheMisses	0
180	3	CacheHits	0
180	3	CacheMisses	0
180	4	CacheHits	0
180	4	CacheMisses	0
180	5	CacheHits	0
180	5	CacheMisses	0
180	6	CacheHits	0
180	6	CacheMisses	0
180	7	CacheHits	0
180	7	CacheMisses	0
180	8	CacheHits	0
180	8	CacheMisses	0
180	9	CacheHits	0
180	9	CacheMisses	0
181	0	CacheHits	10
181	0	CacheMisses	0
181	1	CacheHits	10
181	1	CacheMisses	1
181	2	CacheHits	10
181	2	CacheMisses	1
181	3	CacheHits	0
181	3	CacheMisses	1
181	4	CacheHits	0
181	4	CacheMisses	1
181	5	CacheHits	0
181	5	CacheMisses	1
181	6	CacheHits	0
181	6	CacheMisses	1
181	7	CacheHits	0
181	7	CacheMisses	1
181	8	CacheHits	0
181	8	CacheMisses	1
181	9	CacheHits	0
181	9	CacheMisses	1
182	0	CacheHits	10
182	0	CacheMisses	0
182	1	CacheHits	10
182	1	CacheMisses	0
182	2	CacheHits	10
182	2	CacheMisses	0
182	3	CacheHits	0
182	3	CacheMisses	0
182	4	CacheHits	0
182	4	CacheMisses	0
182	5	CacheHits	0
182	5	CacheMisses	0
182	6	CacheHits	0
182	6	CacheMisses	0
182	7	CacheHits	0
182	7	CacheMisses	0
182	8	CacheHits	0
182	8	CacheMisses	0
182	9	CacheHits	0
182	9	CacheMisses	0
183	0	CacheHits	10
183	0	CacheMisses	0
183	1	CacheHits	10
183	1	CacheMisses	0
183	2	CacheHits	10
183	2	CacheMisses	0
183	3	CacheHits	0
183	3	CacheMisses	0
183	4	CacheHits	0
183	4	CacheMisses	0
183	5	CacheHits	0
183	5	CacheMisses	0
183	6	CacheHits	0
183	6	CacheMisses	0
183	7	CacheHits	0
183	7	CacheMisses	0
183	8	CacheHits	0
183	8	CacheMisses	0
183	9	CacheHits	0
183	9	CacheMisses	0
184	0	CacheHits	10
184	0	CacheMisses	0
184	1	CacheHits	10
184	1	CacheMisses	0
184	2	CacheHits	10
184	2	CacheMisses	0
184	3	CacheHits	0
184	3	CacheMisses	0
184	4	CacheHits	0
184	4	CacheMisses	0
184	5	CacheHits	0
184	5	CacheMisses	0
184	6	CacheHits	0
184	6	CacheMisses	0
184	7	CacheHits	0
184	7	CacheMisses	0
184	8	CacheHits	0
184	8	CacheMisses	0
184	9	CacheHits	0
184	9	CacheMisses	0
185	0	CacheHits	10
185	0	CacheMisses	0
185	1	CacheHits	10
185	1	CacheMisses	0
185	2	CacheHits	10
185	2	CacheMisses	0
185	3	CacheHits	0
185	3	CacheMisses	0
185	4	CacheHits	0
185	4	CacheMisses	0
185	5	CacheHits	0
185	5	CacheMisses	0
185	6	CacheHits	0
185	6	CacheMisses	0
185	7	CacheHits	0
185	7	CacheMisses	0
185	8	CacheHits	0
185	8	CacheMisses	0
185	9	CacheHits	0
185	9	CacheMisses	0
186	0	CacheHits	10
186	0	CacheMisses	0
186	1	CacheHits	10
186	1	CacheMisses	0
186	2	CacheHits	10
186	2	CacheMisses	0
186	3	CacheHits	0
186	3	CacheMisses	0
186	4	CacheHits	0
186	4	CacheMisses	0
186	5	CacheHits	0
186	5	CacheMisses	0
186	6	CacheHits	0
186	6	CacheMisses	0
186	7	CacheHits	0
186	7	CacheMisses	0
186	8	CacheHits	0
186	8	CacheMisses	0
186	9	CacheHits	0
186	9	CacheMisses	0
187	0	CacheHits	10
187	0	CacheMisses	0
187	1	CacheHits	10
187	1	CacheMisses	0
187	2	CacheHits	10
187	2	CacheMisses	0
187	3	CacheHits	0
187	3	CacheMisses	0
187	4	CacheHits	0
187	4	CacheMisses	0
187	5	CacheHits	0
187	5	CacheMisses	0
187	6	CacheHits	0
187	6	CacheMisses	0
187	7	CacheHits	0
187	7	CacheMisses	0
187	8	CacheHits	0
187	8	CacheMisses	0
187	9	CacheHits	0
187	9	CacheMisses	0
188	0	CacheHits	10
188	0	CacheMisses	0
188	1	CacheHits	10
188	1	CacheMisses	0
188	2	CacheHits	10
188	2	CacheMisses	0
188	3	CacheHits	0
188	3	CacheMisses	0
188	4	CacheHits	0
188	4	CacheMisses	0
188	5	CacheHits	0
188	5	CacheMisses	0
188	6	CacheHits	0
188	6	CacheMisses	0
188	7	CacheHits	0
188	7	CacheMisses	0
188	8	CacheHits	0
188	8	CacheMisses	0
188	9	CacheHits	0
188	9	CacheMisses	0
189	0	CacheHits	10
189	0	CacheMisses	0
189	1	CacheHits	10
189	1	CacheMisses	0
